Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1713998246.489771,19575,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.4967763,19576,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5031855,19577,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.510809,19578,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5164716,19579,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5226538,19580,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5294828,19581,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5362036,19582,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5440273,19583,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5497394,19584,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5561783,19585,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.562509,19586,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5695698,19587,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5763304,19588,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.582652,19589,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5899954,19590,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.5970564,19591,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6025467,19592,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6100197,19593,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6158175,19594,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6229577,19595,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6294277,19596,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6358607,19597,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6431694,19598,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.651085,19599,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6559746,19600,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998246.6626036,19601,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
